"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1989-10","Toronto","","Dollars","81","units ","0","v812697","5","190.50","","","","2"
"1989-10","Winnipeg","","Dollars","81","units ","0","v812696","6","187.50","","","","2"
"1989-10","Saskatoon","","Dollars","81","units ","0","v812695","7","168.30","","","","2"
"1989-10","Regina","","Dollars","81","units ","0","v812694","8","174.50","","","","2"
"1989-10","Calgary","","Dollars","81","units ","0","v812693","9","175.10","","","","2"
"1989-10","Edmonton","","Dollars","81","units ","0","v812692","10","172.00","","","","2"
"1989-10","Vancouver","","Dollars","81","units ","0","v812691","11","215.50","","","","2"
"1990-01","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","180.10","","","","2"
"1990-01","Halifax","","Dollars","81","units ","0","v812700","2","164.80","","","","2"
"1990-01","Montréal","","Dollars","81","units ","0","v812699","3","157.90","","","","2"
"1990-01","Ottawa","","Dollars","81","units ","0","v812698","4","155.10","","","","2"
"1990-01","Toronto","","Dollars","81","units ","0","v812697","5","192.60","","","","2"
"1990-01","Winnipeg","","Dollars","81","units ","0","v812696","6","191.40","","","","2"
"1990-01","Saskatoon","","Dollars","81","units ","0","v812695","7","163.30","","","","2"
"1990-01","Regina","","Dollars","81","units ","0","v812694","8","168.80","","","","2"
"1990-01","Calgary","","Dollars","81","units ","0","v812693","9","175.30","","","","2"
"1990-01","Edmonton","","Dollars","81","units ","0","v812692","10","170.10","","","","2"
"1990-01","Vancouver","","Dollars","81","units ","0","v812691","11","218.60","","","","2"
"1990-04","Canada","2016A000011124","Dollars","81","units ","0","v812690","1","188.30","","","","2"
"1990-04","Halifax","","Dollars","81","units ","0","v812700","2","172.80","","","","2"
"1990-04","Montréal","","Dollars","81","units ","0","v812699","3","159.40","","","","2"
"1990-04","Ottawa","","Dollars","81","units ","0","v812698","4","165.50","","","","2"
"1990-04","Toronto","","Dollars","81","units ","0","v812697","5","195.80","","","","2"
"1990-04","Winnipeg","","Dollars","81","units ","0","v812696","6","193.50","","","","2"
"1990-04","Saskatoon","","Dollars","81","units ","0","v812695","7","173.30","","","","2"
"1990-04","Regina","","Dollars","81","units ","0","v812694","8","182.60","","","","2"
